mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__max_depth,param_clf__splitter,param_clf__n_neighbors,param_clf__weights,param_clf__max_features,param_clf__n_estimators,param_clf__learning_rate,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
6.917314529418945,0.02292351516252592,0.5279703617095948,0.036454923586542946,RandomForestClassifier(),,,,,sqrt,50.0,,"{'clf': RandomForestClassifier(), 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__n_estimators': 50}",0.5932567708653197,0.6050482097893508,0.6052082053801744,0.6019530770175654,0.6025058346640462,0.6015944195432914,0.004369526595001056,14,0.1541672664459479,0.15391539153915393,0.15778536440552174,0.15482534043812907,0.1556443260837402,0.15526753778249855,0.0013939767068606498,14,0.5891089108910891,0.5646670335718217,0.5850302696752889,0.5756741882223445,0.5789763346175014,0.578691347395609,0.008421085562701637,13,0.2443810610382202,0.2418955558175174,0.248538695347206,0.2440219293129593,0.2453358208955224,0.24483461248228505,0.002166825173775431,15,0.6234978630942942,0.6213759650948563,0.6308771804334414,0.6211330330494289,0.6203337873039529,0.6234435657951949,0.003861238953406832,16
12.978403902053833,0.07474424825750094,0.7212166786193848,0.009509889366057593,RandomForestClassifier(),,,,,sqrt,100.0,,"{'clf': RandomForestClassifier(), 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__n_estimators': 100}",0.5935024258429037,0.5975557329730393,0.6028129222454244,0.5885640584694755,0.5919420218646358,0.5948754322790958,0.004909404067170874,18,0.15544710779388546,0.15521258008153757,0.15697845972263205,0.1492816091954023,0.15348169418521176,0.15408029019573383,0.002643305274292312,16,0.5957095709570958,0.5866813428728673,0.5855806274078151,0.5718216840946615,0.5883324160704458,0.5856251282805772,0.007754715110943712,10,0.24655663062037564,0.24548071387449627,0.24758580570098895,0.23675515552010937,0.24345251651104532,0.24396616444540312,0.003856647811691348,16,0.6269178819022587,0.6247272464970335,0.6322847683694021,0.6197014371128307,0.6276161634339887,0.6262494994631027,0.004097153912202734,14
6.959511947631836,0.05313680299553689,0.5077141761779785,0.006672275348525812,RandomForestClassifier(),,,,,log2,50.0,,"{'clf': RandomForestClassifier(), 'clf__max_depth': None, 'clf__max_features': 'log2', 'clf__n_estimators': 50}",0.6006878339372351,0.6065221396548548,0.5971010932317897,0.6021373295663923,0.5885640584694755,0.5990024909719495,0.006029741233471907,15,0.15231591448931117,0.1556122448979592,0.15414904477176608,0.15127936555439175,0.15316851378232452,0.15330501669915056,0.0014923742249727196,18,0.5643564356435643,0.5707209686296092,0.5817281232801321,0.5564116675839296,0.593285635663181,0.5733005661600832,0.012979317480412405,15,0.2398877718026654,0.24454663365169202,0.2437168549688725,0.23788235294117646,0.24347826086956523,0.24190237484679433,0.002568542818195619,19,0.6165373761710772,0.6200689891260787,0.6300974150307966,0.6145376624083221,0.6234104639498564,0.6209303813372261,0.005497138578201083,18
12.954027223587037,0.0898007669470423,0.7157382011413574,0.007855201031754435,RandomForestClassifier(),,,,,log2,100.0,,"{'clf': RandomForestClassifier(), 'clf__max_depth': None, 'clf__max_features': 'log2', 'clf__n_estimators': 100}",0.5936866670760916,0.6032057974574709,0.5985751136224051,0.5974081808131679,0.5862301928510011,0.5958211903640274,0.005677648754279375,16,0.15472078295912492,0.15792575132586917,0.15769621354997823,0.15274113163295222,0.15195246179966043,0.155007268253517,0.0024615954878272972,15,0.5913091309130913,0.5899834892680242,0.5982388552559164,0.57347275729224,0.5910842047330765,0.5888176874924697,0.008208882620392871,9,0.24526579968058407,0.24915746658919233,0.24959816303099885,0.2412316240305591,0.241755768148565,0.24540176429597987,0.0035331828759745153,14,0.6231240044156507,0.6261282504718901,0.6378212187731912,0.6134911646943138,0.6220390211812583,0.6245207319072609,0.00786445364313004,15
15.352951145172119,0.2248707945576258,0.493303918838501,0.007188307323412718,RandomForestClassifier(),,,,,,50.0,,"{'clf': RandomForestClassifier(), 'clf__max_depth': None, 'clf__max_features': None, 'clf__n_estimators': 50}",0.5922741509549837,0.5934410120985076,0.5985136961061295,0.5993735413339885,0.5931703721901487,0.5953545545367516,0.0029682861635791286,17,0.1542102998135131,0.15140078385832487,0.15486984498391343,0.15447870778267253,0.15242227042660883,0.15347638137300657,0.00133448793730175,17,0.5913091309130913,0.5740231150247661,0.5828288387451843,0.5789763346175014,0.5800770500825536,0.5814428938766193,0.005696771691010446,12,0.2446239617703948,0.2396048702044567,0.24471403812824957,0.2438854758316912,0.24141090242785157,0.24284784967252876,0.002014727514923657,17,0.6212919010532232,0.6158934266072892,0.6275504172769334,0.6246697425569967,0.6245328284677817,0.6227876631924448,0.003975913819771588,17
29.911740875244142,0.20905876692250394,0.6858360290527343,0.0047488453981552265,RandomForestClassifier(),,,,,,100.0,,"{'clf': RandomForestClassifier(), 'clf__max_depth': None, 'clf__max_features': None, 'clf__n_estimators': 100}",0.5995209727937112,0.588896395013204,0.5995577938828154,0.5959955779388282,0.5829750644883921,0.5933891608233902,0.006497428862875717,19,0.15806310891377054,0.1512941512941513,0.15586126152495244,0.15232948736672997,0.14785441155643678,0.1530804841312082,0.0035672423057355094,19,0.5979097909790979,0.5822784810126582,0.5861309851403412,0.5740231150247661,0.5745734727572922,0.5829831689828311,0.008766013158255054,11,0.25002875215641174,0.2401816118047673,0.24624277456647398,0.24076638965835642,0.23518810542915072,0.24248152672303203,0.005148454040466365,18,0.6320628070411604,0.6242280591744512,0.6318277793113052,0.6222373630312175,0.6215895465132184,0.6263891110142705,0.004619803355547647,13
2.681394577026367,0.022077176541807724,0.4078619956970215,0.00788093464890878,RandomForestClassifier(),10,,,,sqrt,50.0,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__n_estimators': 50}",0.6159184425474421,0.6258674691395935,0.6141137452401425,0.6012160668222577,0.6230807026163862,0.6160392852731643,0.008597963351168593,8,0.17023490930716623,0.16533583842179428,0.16760940756177434,0.1637906241012367,0.16911764705882354,0.167217685290159,0.002372890130531254,7,0.6298129812981298,0.5811777655476059,0.6197028068244359,0.6268574573472757,0.6075949367088608,0.6130291895452616,0.017672001234524216,6,0.26802434456928836,0.257435397367138,0.2638547158758055,0.25971953027020867,0.2645895745955662,0.26272471253560137,0.003737611353354376,3,0.6578190328538558,0.6526675458085499,0.6615173056403011,0.6520517233540204,0.6535203015039623,0.6555151818321379,0.0036171077621495276,4
4.521882629394531,0.05518139282531265,0.5187365055084229,0.014187792851688585,RandomForestClassifier(),10,,,,sqrt,100.0,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__n_estimators': 100}",0.6235337468525456,0.6259902966283855,0.6170617860213733,0.6291610367276748,0.6082790811939565,0.620805189484787,0.007417101899660429,6,0.16962917560527122,0.16643247462919594,0.1689148681055156,0.1690450054884742,0.16780772032046612,0.16836584882978461,0.0011320877798336947,6,0.6089108910891089,0.5866813428728673,0.620253164556962,0.593285635663181,0.6340121078701155,0.608628628410447,0.017300990209993893,8,0.26534036433365293,0.25930430552177086,0.26552008481564376,0.26311935562606786,0.2653766413268832,0.2637321503248037,0.0023861575656380523,1,0.6559368104110791,0.6510399653456485,0.6626298919392664,0.6544541023908886,0.6578334092064785,0.6563788358586722,0.0038365351430696432,3
2.7257612228393553,0.024558446857872254,0.4072242736816406,0.005134216264710265,RandomForestClassifier(),10,,,,log2,50.0,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 10, 'clf__max_features': 'log2', 'clf__n_estimators': 50}",0.6242707117852976,0.6135233065159983,0.6071735659009949,0.6136224051099374,0.601338901854809,0.6119857782334075,0.007648208905102999,12,0.16953581309560406,0.16406484539177424,0.1660102115244347,0.16421495046532572,0.16489819328936048,0.16574480275329986,0.0020160185304331046,11,0.6067106710671067,0.6015410016510732,0.6263070996147496,0.6020913593835994,0.6329113924050633,0.6139123048243185,0.013109108961996857,4,0.26501681883709755,0.2578134213940323,0.2624538745387454,0.258049298266305,0.26163121374132636,0.26099292535550134,0.0027388935434580455,6,0.6574199245019559,0.6506592689091404,0.6572847255659144,0.6540398787729135,0.656117502992915,0.6551042601485678,0.002531175486877349,5
4.545684432983398,0.04265401013377546,0.5184640407562255,0.007782770810267018,RandomForestClassifier(),10,,,,log2,100.0,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 10, 'clf__max_features': 'log2', 'clf__n_estimators': 100}",0.6060308296996868,0.6206473008659338,0.6240633828767964,0.6230192851001105,0.592249109446014,0.6132019815977083,0.012330697756081825,10,0.16479509989791455,0.16420209488601356,0.17114914425427874,0.1670519340422253,0.16401895206243033,0.1662434450285725,0.002680773110754957,10,0.6215621562156216,0.5866813428728673,0.616400660429279,0.596587782058338,0.6477710511832692,0.6138005985518751,0.021226063371898987,5,0.26051873198847264,0.2565892405825009,0.2679105370171032,0.26101613291596437,0.2617591460024464,0.26155875770129755,0.0036457496206662903,5,0.6576414675688101,0.6472844757498292,0.660428936603469,0.6527168895523534,0.6569067993054801,0.6549957137559883,0.004578829611694009,6
